2025-10-05 21:12:25 | INFO | Sent crime: Stealing - Shoplift at 4000  INDEPENDENCE AVE
2025-10-05 21:13:15 | INFO | Processed JSON message: {'offense': 'Robbery (Armed Street)', 'description': 'Robbery', 'address': '10300  CRYSTAL AVE', 'reported_date': '01/12/2025', 'reported_time': '19:00', 'latitude': 38.93695, 'longitude': -94.50468}
2025-10-05 21:13:15 | INFO | Crime: Robbery at 10300  CRYSTAL AVE
2025-10-05 21:13:17 | INFO | Sent crime: Eluding / Resisting a Lawful Stop at 2500  ASKEW AVE
2025-10-05 21:13:17 | INFO | Processed JSON message: {'offense': 'Eluding / Resisting a Lawful Stop', 'description': 'Drug Equipment Violations', 'address': '2500  ASKEW AVE', 'reported_date': '02/22/2025', 'reported_time': '16:58', 'latitude': 39.08018, 'longitude': -94.54084}
2025-10-05 21:13:17 | INFO | Crime: Other at 2500  ASKEW AVE
2025-10-05 21:13:19 | INFO | Sent crime: Assault (Non-Aggravated) at E 45TH ST and TROOST AVE
2025-10-05 21:13:19 | INFO | Processed JSON message: {'offense': 'Assault (Non-Aggravated)', 'description': 'Simple Assault', 'address': 'E 45TH ST and TROOST AVE', 'reported_date': '01/30/2025', 'reported_time': '13:13', 'latitude': 39.04529, 'longitude': -94.57274}
2025-10-05 21:13:19 | INFO | Crime: Violent Crime at E 45TH ST and TROOST AVE
2025-10-05 21:13:21 | INFO | Sent crime: City/Municipal Warrant Arrest at 2700  E 29TH ST
2025-10-05 21:13:21 | INFO | Processed JSON message: {'offense': 'City/Municipal Warrant Arrest', 'description': '', 'address': '2700  E 29TH ST', 'reported_date': '03/04/2025', 'reported_time': '19:54', 'latitude': 39.07264, 'longitude': -94.54984}
2025-10-05 21:13:21 | INFO | Crime: Other at 2700  E 29TH ST
2025-10-05 21:13:23 | INFO | Sent crime: Trespass of Real Property at 3000  PROSPECT AVE
2025-10-05 21:13:23 | INFO | Processed JSON message: {'offense': 'Trespass of Real Property', 'description': 'Trespass of Real Property', 'address': '3000  PROSPECT AVE', 'reported_date': '02/21/2025', 'reported_time': '13:28', 'latitude': 39.07147, 'longitude': -94.55273}
2025-10-05 21:13:23 | INFO | Crime: Other at 3000  PROSPECT AVE
2025-10-05 21:13:25 | INFO | Sent crime: Assault (Aggravated) at 11300  MONTGALL AVE
2025-10-05 21:13:25 | INFO | Processed JSON message: {'offense': 'Assault (Aggravated)', 'description': 'Aggravated Assault', 'address': '11300  MONTGALL AVE', 'reported_date': '01/19/2025', 'reported_time': '19:14', 'latitude': 38.92203, 'longitude': -94.55855}
2025-10-05 21:13:25 | INFO | Crime: Violent Crime at 11300  MONTGALL AVE
2025-10-05 21:13:27 | INFO | Sent crime: Vehicular - Non-Injury Hit and Run at 1600  JARBOE ST
2025-10-05 21:13:27 | INFO | Processed JSON message: {'offense': 'Vehicular - Non-Injury Hit and Run', 'description': 'All Other Offenses', 'address': '1600  JARBOE ST', 'reported_date': '03/09/2025', 'reported_time': '23:44', 'latitude': 39.09482, 'longitude': -94.59641}
2025-10-05 21:13:27 | INFO | Crime: Other at 1600  JARBOE ST
2025-10-05 21:13:29 | INFO | Sent crime: Domestic Violence Assault (Non-Aggravated) at 5800  RIDGEWAY AVE
2025-10-05 21:13:29 | INFO | Processed JSON message: {'offense': 'Domestic Violence Assault (Non-Aggravated)', 'description': 'Simple Assault', 'address': '5800  RIDGEWAY AVE', 'reported_date': '01/21/2025', 'reported_time': '01:36', 'latitude': 39.01699, 'longitude': -94.44257}
2025-10-05 21:13:29 | INFO | Crime: Violent Crime at 5800  RIDGEWAY AVE
2025-10-05 21:13:31 | INFO | Sent crime: Burglary (Residential) at 1000  PACIFIC ST
2025-10-05 21:13:31 | INFO | Processed JSON message: {'offense': 'Burglary (Residential)', 'description': 'Burglary/Breaking and Entering', 'address': '1000  PACIFIC ST', 'reported_date': '01/02/2025', 'reported_time': '08:32', 'latitude': 39.10858, 'longitude': -94.57156}
2025-10-05 21:13:31 | INFO | Crime: Burglary at 1000  PACIFIC ST
2025-10-05 21:13:33 | INFO | Sent crime: Stolen Auto at 8000  N HICKORY ST
2025-10-05 21:13:33 | INFO | Processed JSON message: {'offense': 'Stolen Auto', 'description': 'Motor Vehicle Theft', 'address': '8000  N HICKORY ST', 'reported_date': '01/24/2025', 'reported_time': '09:13', 'latitude': 39.23957, 'longitude': -94.59479}
2025-10-05 21:13:33 | INFO | Crime: Vehicle Crime at 8000  N HICKORY ST
2025-10-05 21:13:35 | INFO | Sent crime: Assault (Non-Aggravated) at 900  JEFFERSON ST
2025-10-05 21:13:35 | INFO | Processed JSON message: {'offense': 'Assault (Non-Aggravated)', 'description': 'Simple Assault', 'address': '900  JEFFERSON ST', 'reported_date': '01/19/2025', 'reported_time': '08:41', 'latitude': 39.10374, 'longitude': -94.59211}
2025-10-05 21:13:35 | INFO | Crime: Violent Crime at 900  JEFFERSON ST
2025-10-05 21:13:37 | INFO | Sent crime: City/Municipal Warrant Arrest at EMANUEL CLEAVER II BLVD and PROSPECT AVE
2025-10-05 21:13:37 | INFO | Processed JSON message: {'offense': 'City/Municipal Warrant Arrest', 'description': 'All Other Offenses', 'address': 'EMANUEL CLEAVER II BLVD and PROSPECT AVE', 'reported_date': '02/23/2025', 'reported_time': '09:46', 'latitude': 39.0411, 'longitude': -94.55436}
2025-10-05 21:13:37 | INFO | Crime: Other at EMANUEL CLEAVER II BLVD and PROSPECT AVE
2025-10-05 21:13:39 | INFO | Sent crime: Felon/Prohibited Person in Possession of a Firearm/Ammunition/Body Armor at 6800  E TRUMAN RD
2025-10-05 21:13:39 | INFO | Processed JSON message: {'offense': 'Felon/Prohibited Person in Possession of a Firearm/Ammunition/Body Armor', 'description': 'Weapon Law Violations', 'address': '6800  E TRUMAN RD', 'reported_date': '01/09/2025', 'reported_time': '09:58', 'latitude': 39.09416, 'longitude': -94.50265}
2025-10-05 21:13:39 | INFO | Crime: Weapons at 6800  E TRUMAN RD
2025-10-05 21:13:41 | INFO | Sent crime: Stolen Auto at 400  N ELMWOOD AVE
2025-10-05 21:13:41 | INFO | Processed JSON message: {'offense': 'Stolen Auto', 'description': 'Motor Vehicle Theft', 'address': '400  N ELMWOOD AVE', 'reported_date': '01/31/2025', 'reported_time': '06:02', 'latitude': 39.117, 'longitude': -94.52777}
2025-10-05 21:13:41 | INFO | Crime: Vehicle Crime at 400  N ELMWOOD AVE
2025-10-05 21:13:43 | INFO | Sent crime: Assault (Aggravated) at 7200  AGNES AVE
2025-10-05 21:13:43 | INFO | Processed JSON message: {'offense': 'Assault (Aggravated)', 'description': 'Aggravated Assault', 'address': '7200  AGNES AVE', 'reported_date': '03/10/2025', 'reported_time': '20:27', 'latitude': 38.99585, 'longitude': -94.55232}
2025-10-05 21:13:43 | INFO | Crime: Violent Crime at 7200  AGNES AVE
2025-10-05 21:13:45 | INFO | Sent crime: Domestic Violence Assault (Non-Aggravated) at 500  NW 55TH TER
2025-10-05 21:13:45 | INFO | Processed JSON message: {'offense': 'Domestic Violence Assault (Non-Aggravated)', 'description': 'Simple Assault', 'address': '500  NW 55TH TER', 'reported_date': '01/06/2025', 'reported_time': '20:23', 'latitude': 39.19512, 'longitude': -94.58716}
2025-10-05 21:13:45 | INFO | Crime: Violent Crime at 500  NW 55TH TER
2025-10-05 21:13:47 | INFO | Sent crime: Sodomy - Juvenile at 9500  HARRISON ST
2025-10-05 21:13:47 | INFO | Processed JSON message: {'offense': 'Sodomy - Juvenile', 'description': 'Forcible Rape', 'address': '9500  HARRISON ST', 'reported_date': '03/07/2025', 'reported_time': '14:44', 'latitude': 38.95508, 'longitude': -94.57857}
2025-10-05 21:13:47 | INFO | Crime: Violent Crime at 9500  HARRISON ST
2025-10-05 21:13:49 | INFO | Sent crime: Abuse of a Child at 8300  N CHURCH RD
2025-10-05 21:13:49 | INFO | Processed JSON message: {'offense': 'Abuse of a Child', 'description': 'Simple Assault', 'address': '8300  N CHURCH RD', 'reported_date': '02/14/2025', 'reported_time': '16:18', 'latitude': 39.24181, 'longitude': -94.46236}
2025-10-05 21:13:49 | INFO | Crime: Other at 8300  N CHURCH RD
2025-10-05 21:13:51 | INFO | Sent crime: Trespass of Real Property at 2300  HOLMES ST
2025-10-05 21:13:51 | INFO | Processed JSON message: {'offense': 'Trespass of Real Property', 'description': 'Trespass of Real Property', 'address': '2300  HOLMES ST', 'reported_date': '03/11/2025', 'reported_time': '07:37', 'latitude': 39.08498, 'longitude': -94.57603}
2025-10-05 21:13:51 | INFO | Crime: Other at 2300  HOLMES ST
2025-10-05 21:13:53 | INFO | Sent crime: Stealing - Other at 11400  N TRACY AVE
2025-10-05 21:13:53 | INFO | Processed JSON message: {'offense': 'Stealing - Other', 'description': 'All Other Larceny', 'address': '11400  N TRACY AVE', 'reported_date': '02/13/2025', 'reported_time': '13:12', 'latitude': 39.29998, 'longitude': -94.56384}
2025-10-05 21:13:53 | INFO | Crime: Theft at 11400  N TRACY AVE
2025-10-05 21:13:55 | INFO | Sent crime: Robbery (Armed Street) at E 7TH ST and NEWTON AVE
2025-10-05 21:13:55 | INFO | Processed JSON message: {'offense': 'Robbery (Armed Street)', 'description': 'Robbery', 'address': 'E 7TH ST and NEWTON AVE', 'reported_date': '02/28/2025', 'reported_time': '00:19', 'latitude': 39.10348, 'longitude': -94.50396}
2025-10-05 21:13:55 | INFO | Crime: Robbery at E 7TH ST and NEWTON AVE
2025-10-05 21:13:57 | INFO | Sent crime: Stealing - Other at ADMIRAL BLVD and GRAND BLVD
2025-10-05 21:13:57 | INFO | Processed JSON message: {'offense': 'Stealing - Other', 'description': 'All Other Larceny', 'address': 'ADMIRAL BLVD and GRAND BLVD', 'reported_date': '02/23/2025', 'reported_time': '13:47', 'latitude': 39.10544, 'longitude': -94.58054}
2025-10-05 21:13:57 | INFO | Crime: Theft at ADMIRAL BLVD and GRAND BLVD
2025-10-05 21:13:59 | INFO | Sent crime: Alcohol Influence Report at NW 81ST ST and NW PRAIRIE VIEW RD
2025-10-05 21:13:59 | INFO | Processed JSON message: {'offense': 'Alcohol Influence Report', 'description': 'Drug / Narcotic Violations', 'address': 'NW 81ST ST and NW PRAIRIE VIEW RD', 'reported_date': '03/08/2025', 'reported_time': '02:49', 'latitude': 39.24106, 'longitude': -94.65882}
2025-10-05 21:13:59 | INFO | Crime: Other at NW 81ST ST and NW PRAIRIE VIEW RD
2025-10-05 21:14:01 | INFO | Sent crime: Service of an Ex-Parte Order of Protection at 2200  NW 82ND ST
2025-10-05 21:14:01 | INFO | Processed JSON message: {'offense': 'Service of an Ex-Parte Order of Protection', 'description': 'All Other Offenses', 'address': '2200  NW 82ND ST', 'reported_date': '03/06/2025', 'reported_time': '23:55', 'latitude': 39.24346, 'longitude': -94.60764}
2025-10-05 21:14:01 | INFO | Crime: Other at 2200  NW 82ND ST
2025-10-05 21:14:03 | INFO | Sent crime: Property Damage at 2300  HOLMES ST
2025-10-05 21:14:03 | INFO | Processed JSON message: {'offense': 'Property Damage', 'description': 'Vandalism/Destruction of Property', 'address': '2300  HOLMES ST', 'reported_date': '01/02/2025', 'reported_time': '07:25', 'latitude': 39.08498, 'longitude': -94.57603}
2025-10-05 21:14:03 | INFO | Crime: Property Crime at 2300  HOLMES ST
2025-10-05 21:14:05 | INFO | Sent crime: Trespass of Real Property at 5200  N ANTIOCH RD
2025-10-05 21:14:05 | INFO | Processed JSON message: {'offense': 'Trespass of Real Property', 'description': 'Trespass of Real Property', 'address': '5200  N ANTIOCH RD', 'reported_date': '01/18/2025', 'reported_time': '17:36', 'latitude': 39.18835, 'longitude': -94.54878}
2025-10-05 21:14:05 | INFO | Crime: Other at 5200  N ANTIOCH RD
2025-10-05 21:14:07 | INFO | Sent crime: Stealing from Auto (Auto Part or Accessory) at BLUE RIDGE BLVD and E I 470 HWY E
2025-10-05 21:14:07 | INFO | Processed JSON message: {'offense': 'Stealing from Auto (Auto Part or Accessory)', 'description': 'Theft of Vehicle Parts and Accessories', 'address': 'BLUE RIDGE BLVD and E I 470 HWY E', 'reported_date': '01/23/2025', 'reported_time': '14:09', 'latitude': 39.10604, 'longitude': -94.47997}
2025-10-05 21:14:07 | INFO | Crime: Theft at BLUE RIDGE BLVD and E I 470 HWY E
2025-10-05 21:14:09 | INFO | Sent crime: Stolen Auto at 4700  E COAL MINE RD
2025-10-05 21:14:09 | INFO | Processed JSON message: {'offense': 'Stolen Auto', 'description': 'Motor Vehicle Theft', 'address': '4700  E COAL MINE RD', 'reported_date': '01/20/2025', 'reported_time': '09:01', 'latitude': 39.04362, 'longitude': -94.51361}
2025-10-05 21:14:09 | INFO | Crime: Vehicle Crime at 4700  E COAL MINE RD
2025-10-05 21:14:11 | INFO | Sent crime: Stealing - Shoplift at 11600  E US 40 HWY
2025-10-05 21:14:11 | INFO | Processed JSON message: {'offense': 'Stealing - Shoplift', 'description': 'Shoplifting', 'address': '11600  E US 40 HWY', 'reported_date': '02/25/2025', 'reported_time': '06:52', 'latitude': 39.04642, 'longitude': -94.44111}
2025-10-05 21:14:11 | INFO | Crime: Theft at 11600  E US 40 HWY
2025-10-05 21:14:13 | INFO | Sent crime: Robbery (Armed Street) at 7500  TROOST AVE
2025-10-05 21:14:13 | INFO | Processed JSON message: {'offense': 'Robbery (Armed Street)', 'description': 'Robbery', 'address': '7500  TROOST AVE', 'reported_date': '02/10/2025', 'reported_time': '12:37', 'latitude': 38.99104, 'longitude': -94.57625}
2025-10-05 21:14:13 | INFO | Crime: Robbery at 7500  TROOST AVE
2025-10-05 21:14:15 | INFO | Sent crime: Stolen Auto at 500  E 3RD ST
2025-10-05 21:14:15 | INFO | Processed JSON message: {'offense': 'Stolen Auto', 'description': 'Motor Vehicle Theft', 'address': '500  E 3RD ST', 'reported_date': '02/09/2025', 'reported_time': '11:02', 'latitude': 39.11097, 'longitude': -94.57891}
2025-10-05 21:14:15 | INFO | Crime: Vehicle Crime at 500  E 3RD ST
2025-10-05 21:14:17 | INFO | Sent crime: Stolen Auto at E 31ST ST and WAYNE AVE
2025-10-05 21:14:17 | INFO | Processed JSON message: {'offense': 'Stolen Auto', 'description': 'Motor Vehicle Theft', 'address': 'E 31ST ST and WAYNE AVE', 'reported_date': '02/13/2025', 'reported_time': '20:56', 'latitude': 39.07026, 'longitude': -94.5644}
2025-10-05 21:14:17 | INFO | Crime: Vehicle Crime at E 31ST ST and WAYNE AVE
2025-10-05 21:14:19 | INFO | Sent crime: Harassment / Intimidation - Domestic Violence at 3300  WABASH AVE
2025-10-05 21:14:19 | INFO | Processed JSON message: {'offense': 'Harassment / Intimidation - Domestic Violence', 'description': 'Intimidation', 'address': '3300  WABASH AVE', 'reported_date': '03/03/2025', 'reported_time': '13:47', 'latitude': 39.06615, 'longitude': -94.55418}
2025-10-05 21:14:19 | INFO | Crime: Domestic Violence at 3300  WABASH AVE
2025-10-05 21:14:21 | INFO | Sent crime: Burglary (Residential) at 400  BALES AVE
2025-10-05 21:14:21 | INFO | Processed JSON message: {'offense': 'Burglary (Residential)', 'description': 'Vandalism/Destruction of Property', 'address': '400  BALES AVE', 'reported_date': '02/21/2025', 'reported_time': '18:00', 'latitude': 39.10944, 'longitude': -94.54031}
2025-10-05 21:14:21 | INFO | Crime: Burglary at 400  BALES AVE
2025-10-05 21:14:23 | INFO | Sent crime: Domestic Violence Assault (Aggravated) at 6500  ROBERTS ST
2025-10-05 21:14:23 | INFO | Processed JSON message: {'offense': 'Domestic Violence Assault (Aggravated)', 'description': 'Aggravated Assault', 'address': '6500  ROBERTS ST', 'reported_date': '02/18/2025', 'reported_time': '16:39', 'latitude': 39.10555, 'longitude': -94.50607}
2025-10-05 21:14:23 | INFO | Crime: Violent Crime at 6500  ROBERTS ST
2025-10-05 21:14:25 | INFO | Sent crime: Assault (Non-Aggravated) at NE PARVIN RD and N TROOST AVE
2025-10-05 21:14:25 | INFO | Processed JSON message: {'offense': 'Assault (Non-Aggravated)', 'description': 'Simple Assault', 'address': 'NE PARVIN RD and N TROOST AVE', 'reported_date': '02/20/2025', 'reported_time': '17:53', 'latitude': 39.17019, 'longitude': -94.56757}
2025-10-05 21:14:25 | INFO | Crime: Violent Crime at NE PARVIN RD and N TROOST AVE
2025-10-05 21:14:27 | INFO | Sent crime: Domestic Violence Assault (Non-Aggravated) at 8800  LEEDS RD
2025-10-05 21:14:27 | INFO | Processed JSON message: {'offense': 'Domestic Violence Assault (Non-Aggravated)', 'description': 'All Other Offenses', 'address': '8800  LEEDS RD', 'reported_date': '03/10/2025', 'reported_time': '15:56', 'latitude': 39.05645, 'longitude': -94.47964}
2025-10-05 21:14:27 | INFO | Crime: Violent Crime at 8800  LEEDS RD
